Age,Gender,Weight (kg),Height (m),BMI,Low_BPM,Avg_BPM,High_BPM,Session_Duration (hours),Calories_Burned,Daily_Calorie_Intake (kcal),Calorie_Balance (kcal),Protein_Intake (g/day),Workout_Type,Workout_Frequency (days/week),Rest_Days_Per_Week,Fitness_Goal,Preferred_Workout_Time,Fat_Percentage,Water_Intake (liters),Experience_Level,Membership_Duration (months),Work_Type,Income_Level,Diet_Type,Sleep_Hours_Per_Day,Smoking,Alcohol_Consumption,Medical_Condition
18,0,63.3,1.6,26.9,100,161,176,1.4,1141.7,1463.0,321.0,96.3,3,3,4,3,2,28.0,2.2,2,28,1,0,0,7.2,0,1,5
52,0,64.2,1.7,21.1,100,128,158,1.2,709.2,2172.0,1463.0,121.6,1,2,4,2,1,29.6,2.1,1,1,2,0,1,8.2,0,1,1
59,1,79.6,1.9,21.7,100,125,148,0.7,431.1,2273.0,1842.0,120.7,0,3,4,0,2,27.9,2.7,1,2,0,0,2,8.1,0,1,3
32,1,66.0,1.7,24.3,100,127,160,0.7,485.5,2150.0,1664.0,110.5,0,2,4,0,2,26.1,3.4,1,10,1,1,1,7.0,1,1,3
46,1,89.0,1.8,26.6,100,159,185,1.5,1102.7,2960.0,1857.0,141.6,3,3,4,0,1,23.8,3.7,2,6,2,2,0,5.0,0,1,5
25,0,53.0,1.6,21.5,100,167,200,1.3,1050.4,1740.0,690.0,131.8,1,2,5,2,3,31.8,2.4,1,9,1,2,0,7.7,0,0,5
20,0,58.6,1.7,20.7,96,122,145,2.0,1218.9,1921.0,702.0,135.7,2,5,1,1,1,18.6,2.7,3,52,1,0,1,6.7,1,1,5
25,1,77.1,1.6,29.4,100,126,147,1.2,803.8,1791.0,987.0,123.4,3,3,3,3,3,29.7,3.1,2,20,2,2,3,6.7,0,0,5
32,1,88.4,1.9,24.9,100,142,170,1.5,1214.9,2789.0,1574.0,140.1,0,5,1,0,3,11.5,3.5,3,41,2,0,1,6.4,0,0,2
29,1,63.2,1.9,17.5,100,127,160,1.1,780.2,1524.0,744.0,83.5,1,2,4,3,3,25.0,3.6,1,2,1,1,3,7.0,0,0,3
25,1,81.2,2.0,21.5,100,136,169,2.0,1461.5,2254.0,792.0,169.7,3,4,3,3,1,13.8,3.5,3,77,2,2,1,7.8,0,1,5
59,0,42.4,1.6,16.1,100,131,147,1.2,722.6,1624.0,901.0,89.6,2,2,4,2,1,32.5,2.2,1,7,2,1,0,6.6,1,0,1
49,0,44.0,1.7,15.9,100,133,156,1.1,701.5,1200.0,498.0,111.8,1,4,3,3,2,26.5,1.8,2,19,0,1,1,7.0,1,1,4
26,0,52.0,1.6,20.7,100,142,169,1.2,897.3,1240.0,343.0,133.0,0,4,3,3,2,34.4,1.8,2,34,1,2,1,5.7,1,0,5
49,1,58.4,1.9,15.3,100,131,160,1.1,713.9,1497.0,783.0,88.6,3,4,3,3,1,30.0,2.7,2,23,1,1,3,7.2,0,1,5
39,0,59.3,1.7,19.9,100,147,164,1.1,794.9,1686.0,891.0,105.5,0,3,3,0,3,31.4,1.7,2,35,2,2,3,7.3,0,0,5
35,0,55.3,1.6,21.8,100,156,181,1.2,891.0,1618.0,727.0,88.5,2,4,3,0,0,25.4,1.8,2,25,1,2,0,6.4,0,1,5
27,0,73.4,1.7,25.9,94,120,148,1.4,814.2,2229.0,1415.0,162.5,2,2,5,2,1,35.0,1.9,1,3,2,0,1,8.7,0,1,0
38,1,102.8,1.9,28.5,100,168,190,0.5,500.0,3336.0,2836.0,235.1,0,2,5,2,0,27.5,3.1,1,5,1,2,2,6.9,0,1,3
26,0,53.7,1.5,23.1,100,147,179,1.2,852.2,1969.0,1117.0,111.0,2,3,4,2,1,27.2,1.7,1,9,2,1,1,8.5,0,0,5
42,0,72.9,1.6,28.2,100,139,172,1.2,731.3,2420.0,1689.0,168.1,3,4,3,2,0,25.1,2.0,2,23,0,1,0,6.7,0,0,2
44,1,80.6,1.6,31.4,100,141,171,1.1,794.6,1835.0,1040.0,82.0,0,4,4,3,1,30.1,2.2,2,18,1,1,2,5.2,0,0,3
38,0,65.5,1.6,26.2,100,147,163,1.2,877.3,2174.0,1297.0,104.8,2,2,5,0,1,35.1,2.4,1,5,2,0,1,5.1,0,0,4
49,1,89.2,1.7,31.0,100,154,176,1.0,830.9,2618.0,1787.0,197.5,3,4,2,1,1,22.1,3.3,2,29,2,2,1,6.8,0,2,3
39,1,62.0,1.8,19.7,100,164,184,1.3,1186.4,1843.0,657.0,109.9,2,3,5,1,1,25.3,2.3,1,6,0,1,1,6.4,0,0,3
55,0,58.4,1.7,21.3,100,155,181,1.6,1107.6,1402.0,294.0,79.1,1,5,2,3,1,15.3,2.7,3,75,0,0,3,6.9,0,1,3
31,1,78.6,1.6,30.4,100,124,153,1.3,869.3,2610.0,1741.0,199.2,3,3,4,1,0,29.3,3.1,1,10,2,1,1,6.9,0,0,3
39,0,63.1,1.7,22.3,100,125,147,1.9,1179.0,1619.0,440.0,72.9,2,4,3,3,3,18.9,2.7,3,47,1,0,3,6.7,0,0,5
42,0,72.6,1.6,29.8,100,158,176,1.3,935.7,1941.0,1005.0,121.2,3,3,3,1,2,28.7,2.2,1,3,0,1,0,5.7,1,0,2
24,0,58.5,1.5,26.8,100,131,160,1.2,834.0,1861.0,1027.0,134.6,3,3,5,2,0,24.8,2.0,2,25,2,2,1,8.2,1,0,5
35,1,123.3,1.8,39.9,100,157,191,1.5,1313.6,2942.0,1628.0,159.4,1,2,4,3,1,29.0,2.8,1,11,1,2,0,6.8,1,2,3
54,1,118.4,1.6,45.0,100,142,173,1.0,759.5,3086.0,2326.0,240.1,1,4,3,3,0,22.8,2.3,2,14,2,0,1,7.3,0,1,5
41,0,56.2,1.5,24.9,100,150,177,1.1,712.8,1464.0,751.0,89.1,2,3,5,3,2,27.2,1.9,1,5,1,0,3,6.7,0,0,2
47,1,130.1,1.6,47.1,100,157,189,0.8,586.7,3765.0,3178.0,201.3,0,2,4,0,1,28.5,3.5,1,6,2,2,1,6.6,1,0,3
51,1,51.0,1.8,15.8,100,131,147,0.8,551.8,1468.0,916.0,66.3,1,2,5,1,1,24.1,2.3,1,11,2,1,0,7.6,1,0,0
18,0,41.4,1.6,17.5,100,123,150,1.1,643.9,1367.0,723.0,73.9,1,2,5,2,2,32.4,2.5,1,2,0,1,1,8.2,0,0,3
40,0,65.8,1.6,25.9,100,122,149,1.0,571.3,2169.0,1598.0,118.5,1,4,2,0,1,25.1,2.4,2,30,1,0,1,6.2,0,0,0
58,0,75.3,1.8,23.8,100,139,168,1.1,640.9,2398.0,1757.0,124.5,0,4,2,1,1,26.0,2.5,2,13,1,2,3,5.1,0,1,3
30,1,68.7,2.0,18.2,100,128,162,0.7,492.6,2087.0,1594.0,154.5,3,2,4,2,1,24.5,2.5,1,7,2,2,0,6.9,0,1,5
43,0,67.7,1.8,21.1,100,156,180,1.5,1023.0,1568.0,545.0,110.5,1,4,3,3,3,32.5,1.7,2,30,2,2,0,8.3,0,1,5
39,1,63.3,1.6,24.5,100,142,159,1.3,1038.5,1516.0,478.0,146.2,1,2,5,3,0,20.9,3.4,1,5,1,2,1,8.0,1,0,5
44,1,78.6,1.9,21.0,100,134,167,1.5,983.5,2299.0,1316.0,113.2,3,3,4,0,2,22.7,2.8,2,10,1,2,0,7.7,1,0,5
28,0,49.4,1.6,20.1,100,133,150,1.3,903.6,1599.0,695.0,96.3,3,3,4,2,0,27.2,2.6,2,16,1,2,3,6.3,0,0,2
25,1,77.6,1.8,23.8,100,155,183,1.2,1019.1,1618.0,599.0,71.0,2,3,4,3,1,21.6,2.7,2,16,2,0,2,6.4,0,0,3
23,1,54.8,1.7,17.9,100,165,187,0.9,788.5,1356.0,568.0,126.3,3,3,5,3,1,22.6,3.6,1,9,0,2,1,7.8,0,0,4
50,0,42.0,1.5,18.1,100,130,148,1.1,642.1,1200.0,558.0,108.8,1,3,4,3,2,29.2,2.2,1,11,0,2,1,7.3,0,0,5
31,1,74.8,1.9,19.8,100,134,168,0.6,452.7,2213.0,1760.0,167.5,0,2,5,1,0,21.3,3.4,1,5,2,1,1,6.7,0,1,5
42,1,80.5,1.9,21.7,100,147,172,1.2,875.8,1794.0,918.0,188.4,0,2,5,3,1,27.2,3.2,1,9,0,1,1,6.9,0,0,5
34,0,64.4,1.6,24.7,100,144,169,1.8,1268.7,1984.0,715.0,91.3,3,5,2,0,1,20.0,2.7,3,24,0,0,3,7.0,1,0,3
39,1,59.5,1.8,17.9,100,153,178,1.4,1143.2,2129.0,986.0,128.9,2,4,2,2,1,29.4,2.3,2,31,2,2,3,6.3,0,1,1
28,1,101.4,1.8,29.8,100,137,153,1.1,784.3,3530.0,2746.0,193.5,0,3,4,2,1,29.3,2.7,1,10,0,2,3,8.9,0,1,1
47,1,83.2,1.8,24.3,100,134,165,1.4,915.1,1926.0,1011.0,103.6,2,4,3,3,1,23.8,3.4,2,32,0,2,0,7.4,0,1,5
23,0,78.3,1.7,26.3,100,156,179,1.5,1157.8,2444.0,1286.0,138.9,1,4,2,2,1,32.3,1.5,2,13,1,0,1,7.9,0,0,5
51,0,56.9,1.5,23.1,100,141,157,1.1,704.3,1601.0,897.0,86.5,2,4,2,3,0,26.7,1.7,2,24,0,0,0,7.1,0,0,1
48,1,60.5,1.9,17.8,100,131,160,1.2,729.0,2031.0,1302.0,153.5,2,4,2,2,3,21.2,3.0,2,21,0,2,1,6.9,0,0,1
31,1,127.2,1.8,37.4,100,145,175,1.1,877.8,3079.0,2201.0,213.7,1,3,5,3,1,28.5,2.1,2,18,2,0,3,8.7,1,0,5
27,1,121.9,1.9,32.0,100,126,144,1.0,729.2,4158.0,3429.0,258.1,2,4,3,2,2,29.1,2.6,2,29,0,1,1,6.3,0,1,3
20,1,87.4,1.6,34.9,99,122,144,1.7,1142.9,3103.0,1960.0,190.7,1,4,4,2,0,12.2,3.5,3,60,2,0,1,8.8,0,1,5
56,1,88.2,1.7,30.7,100,156,179,1.7,1309.9,3202.0,1892.0,186.4,3,4,2,2,1,12.6,3.6,3,73,2,0,1,5.8,0,0,5
30,1,60.6,1.9,17.2,100,128,147,1.1,789.2,2099.0,1310.0,132.3,1,2,5,2,3,25.0,3.6,1,9,2,1,1,7.0,0,0,3
43,1,81.9,1.8,23.8,100,142,172,1.2,869.7,2462.0,1592.0,129.4,3,4,3,0,2,28.0,3.1,2,9,0,2,0,7.5,0,0,3
57,0,44.4,1.8,15.3,100,129,156,1.4,859.8,1200.0,340.0,68.3,2,3,4,0,2,26.3,1.8,2,19,0,0,1,7.4,0,0,5
58,1,76.7,1.7,24.4,100,137,158,1.1,732.5,2546.0,1814.0,177.8,1,2,5,2,3,24.9,2.9,1,7,1,2,3,8.5,0,0,1
32,0,76.3,1.7,26.7,100,136,170,1.1,732.9,2171.0,1438.0,107.6,0,3,5,0,3,26.6,2.1,1,8,0,1,0,6.7,0,2,5
48,0,65.6,1.6,25.7,97,124,155,2.0,1122.0,1761.0,639.0,122.5,2,4,3,0,2,19.9,2.7,3,62,0,0,1,7.4,1,0,1
42,0,43.3,1.8,13.8,100,158,175,1.5,1073.1,1489.0,416.0,89.2,2,3,5,2,1,25.0,2.6,2,16,2,2,1,7.1,0,1,5
39,0,62.9,1.6,24.4,100,157,176,1.3,1021.9,1923.0,901.0,135.6,0,3,3,2,1,34.3,1.6,2,27,1,2,0,7.1,0,0,4
27,0,80.5,1.6,31.0,100,129,162,1.5,955.8,2170.0,1214.0,116.4,1,3,3,3,0,28.3,1.5,2,20,2,2,3,7.5,0,0,3
54,1,77.7,1.9,21.6,100,146,172,0.8,573.2,1990.0,1417.0,111.0,3,2,5,3,1,21.6,3.7,1,7,0,2,0,6.8,0,0,5
50,0,54.9,1.6,22.5,100,162,183,1.2,918.3,1440.0,522.0,62.4,1,3,4,3,2,34.1,2.7,1,4,2,1,2,6.5,0,0,4
46,0,66.9,1.8,22.0,100,146,169,1.2,747.0,1738.0,991.0,73.6,2,3,4,3,2,33.0,2.5,2,31,1,1,2,6.8,0,2,1
53,1,74.1,1.8,23.3,100,151,171,1.1,840.7,1830.0,989.0,109.6,3,3,5,3,2,27.8,2.8,2,22,1,1,0,6.3,0,0,5
55,0,77.7,1.7,25.3,100,158,189,1.1,766.9,2148.0,1381.0,106.2,3,3,4,0,2,31.7,2.6,1,5,1,1,1,7.8,0,0,5
49,1,52.0,1.7,16.6,100,153,183,1.5,1145.0,1541.0,396.0,71.2,3,2,5,1,2,20.8,2.9,1,8,2,2,0,6.5,0,1,5
50,1,96.1,1.7,32.8,100,124,141,1.4,918.5,2408.0,1490.0,221.7,2,3,4,3,2,25.8,2.7,2,15,1,0,1,7.8,0,1,4
26,0,80.2,1.6,29.0,100,153,171,1.1,867.3,2323.0,1456.0,177.1,2,3,4,1,1,32.2,1.8,2,11,1,1,1,6.2,1,0,5
47,1,47.7,1.7,15.6,95,121,145,1.4,847.5,1230.0,382.0,58.0,3,4,3,1,2,21.7,2.6,2,26,2,1,2,7.2,0,0,5
21,0,71.9,1.8,22.6,100,157,176,1.5,1166.8,1934.0,767.0,103.5,3,3,3,1,3,29.9,1.8,1,2,2,2,0,4.8,0,0,3
26,0,63.7,1.6,24.3,100,138,162,1.9,1287.2,2068.0,781.0,78.7,3,4,2,1,1,19.7,2.7,3,81,2,0,3,7.7,0,1,1
27,1,106.6,1.7,37.1,100,136,162,1.3,941.4,2832.0,1891.0,170.1,0,3,4,3,1,29.4,3.5,2,33,1,1,0,7.8,0,0,4
21,0,50.1,1.6,19.8,100,139,163,1.2,885.3,1200.0,315.0,105.7,2,3,5,3,0,29.4,1.8,2,10,2,2,1,8.1,0,1,5
22,0,55.7,1.5,23.7,100,132,159,1.4,900.9,1796.0,895.0,79.6,0,4,2,0,0,33.8,1.9,2,15,2,1,1,6.8,0,2,5
43,1,54.9,1.8,17.0,100,123,148,1.1,640.8,1793.0,1152.0,110.5,2,3,4,2,1,20.1,2.0,1,3,2,1,3,7.7,0,1,5
18,1,86.4,1.8,27.8,100,161,191,1.3,1116.4,2425.0,1309.0,127.6,0,2,5,0,0,23.7,3.2,1,2,0,1,0,5.7,0,1,3
48,1,78.3,1.6,28.9,100,159,181,1.1,847.0,2548.0,1701.0,128.1,2,3,4,1,1,26.3,3.4,2,35,2,2,0,7.0,0,0,5
43,0,41.1,1.8,14.3,100,159,181,1.5,1063.0,1379.0,316.0,73.5,2,3,5,2,1,25.2,2.6,2,8,1,2,1,7.2,1,1,5
40,0,73.5,1.6,28.4,100,129,151,0.9,590.5,1863.0,1272.0,89.3,3,3,4,3,1,29.0,1.9,1,4,2,2,0,7.9,0,0,5
45,1,117.7,1.9,31.5,100,168,195,1.1,877.8,2769.0,1891.0,172.6,3,3,4,3,1,25.3,2.5,2,23,2,1,0,6.7,1,1,0
54,1,73.0,1.9,20.5,100,145,161,1.2,840.8,1569.0,728.0,140.3,3,3,4,3,1,25.1,2.2,2,35,0,2,1,6.5,0,0,1
43,1,60.2,2.0,15.7,100,126,152,1.4,884.0,1781.0,897.0,101.6,3,4,3,0,1,28.3,3.4,2,25,1,2,2,7.0,0,0,5
33,1,102.2,1.8,33.3,100,139,163,1.4,1078.1,3531.0,2453.0,218.7,1,3,4,2,3,27.6,2.2,2,25,1,0,1,7.7,0,0,5
33,1,105.1,1.6,42.3,100,151,177,1.4,1180.6,3265.0,2084.0,170.0,2,4,3,0,3,27.3,3.3,2,20,2,2,1,8.5,0,0,1
42,1,111.4,1.8,35.4,100,122,147,1.1,652.5,3844.0,3192.0,265.7,3,3,4,2,2,22.0,3.4,1,6,2,2,1,7.7,0,1,1
27,0,71.4,1.6,27.9,100,135,164,1.5,989.7,2051.0,1061.0,100.4,0,3,4,1,2,28.3,2.0,2,33,0,2,0,7.3,0,0,5
35,1,87.8,1.6,33.8,100,156,186,1.4,1188.0,3077.0,1889.0,201.7,0,4,3,2,1,23.7,3.4,2,10,2,1,2,8.3,1,0,5
42,1,83.8,2.0,21.7,100,159,190,1.9,1493.9,2539.0,1045.0,144.0,0,5,3,1,1,13.3,3.5,3,46,0,0,0,6.9,0,0,5
29,0,57.3,1.8,17.9,100,123,139,0.7,419.1,1200.0,781.0,76.9,3,3,3,3,0,33.9,2.6,1,11,0,2,0,7.2,0,2,5
22,0,51.0,1.6,19.6,100,137,169,1.3,857.2,1565.0,708.0,65.5,2,3,5,1,1,29.3,1.8,2,28,0,2,0,8.1,1,0,4
33,0,68.7,1.7,25.4,100,123,149,1.1,681.2,1873.0,1192.0,121.3,0,4,2,0,2,33.3,2.3,2,8,1,1,1,6.3,0,1,1
52,1,105.7,1.6,39.8,100,141,174,1.4,966.3,2424.0,1458.0,233.5,1,3,5,3,2,27.4,3.2,1,9,2,1,1,6.8,1,0,4
39,1,59.1,2.0,14.8,100,139,171,1.4,1078.1,1448.0,370.0,66.3,0,3,3,3,2,23.6,2.5,2,12,0,2,0,6.6,0,1,0
23,1,115.6,1.8,35.3,100,126,157,1.0,689.1,3441.0,2752.0,154.6,2,4,2,1,0,27.5,3.4,2,28,0,2,3,8.2,0,0,3
26,0,63.7,1.6,24.0,100,138,158,1.9,1333.8,1551.0,217.0,104.4,3,4,2,3,1,19.6,2.7,3,55,0,2,0,7.6,1,0,5
28,1,87.2,1.8,28.1,100,121,150,1.2,819.1,2161.0,1342.0,223.1,3,3,3,3,2,28.1,3.5,2,7,0,2,1,7.3,0,0,5
57,0,62.1,1.5,26.7,100,142,159,0.9,597.8,2235.0,1637.0,119.3,1,3,4,2,1,28.1,2.6,1,10,1,2,1,7.7,0,2,1
58,1,97.3,1.7,32.5,100,149,169,0.6,412.8,3357.0,2944.0,180.3,3,3,5,2,2,28.2,2.9,1,3,1,2,0,7.7,0,0,3
46,1,54.3,1.8,17.9,100,138,155,1.2,828.0,1486.0,658.0,67.5,0,4,2,1,2,24.2,2.9,2,8,0,1,2,7.2,1,0,5
44,1,79.8,1.6,30.8,100,139,154,1.1,782.3,2028.0,1246.0,103.1,0,4,4,3,1,30.4,2.2,2,33,0,2,0,5.1,1,0,5
49,0,42.6,1.5,17.7,100,156,183,1.4,965.0,1536.0,571.0,99.0,2,4,3,2,2,29.0,2.3,2,34,0,2,0,6.1,0,0,3
18,1,84.8,1.9,21.6,100,150,178,1.8,1516.2,2608.0,1092.0,194.0,1,4,2,1,1,12.9,3.5,3,77,1,2,1,5.9,0,0,5
39,1,60.6,1.8,20.2,100,165,192,1.3,1198.5,1770.0,572.0,98.4,2,3,5,0,3,25.8,2.4,1,4,2,1,1,6.4,0,0,5
19,0,48.5,1.5,20.9,100,136,154,1.0,625.4,1373.0,748.0,45.5,2,2,5,1,1,26.8,1.6,1,4,0,1,2,7.2,1,2,0
41,0,61.5,1.8,19.5,100,162,183,2.0,1459.0,1718.0,259.0,100.4,3,5,3,0,2,18.8,2.7,3,56,0,2,1,7.3,0,1,3
50,1,104.3,1.6,39.9,100,141,165,1.4,968.9,2567.0,1598.0,126.6,1,3,3,3,0,27.3,3.2,1,6,0,0,0,6.9,0,1,5
44,1,58.9,1.7,19.5,100,151,172,1.3,982.0,1904.0,922.0,113.9,1,4,3,2,1,23.6,3.1,2,13,2,2,3,7.7,0,1,5
18,1,119.4,1.7,44.4,100,135,164,0.9,686.2,3709.0,3023.0,189.1,0,3,5,0,1,25.4,2.7,1,8,1,1,1,7.5,1,2,0
31,0,57.4,1.7,19.9,100,131,160,1.2,736.8,1254.0,517.0,85.7,3,3,4,3,1,26.3,1.8,2,20,0,1,0,6.6,0,2,5
48,0,53.8,1.6,19.3,100,130,148,0.7,435.0,1733.0,1298.0,110.8,3,3,4,2,0,33.2,1.8,1,8,2,1,1,8.2,0,0,1
28,0,67.7,1.7,24.3,100,157,177,0.6,470.0,1791.0,1321.0,164.9,2,3,5,3,2,29.0,2.3,1,5,0,2,1,5.4,0,1,5
25,1,73.4,1.7,26.9,100,124,158,1.0,626.7,2003.0,1376.0,117.6,3,2,5,0,1,26.8,2.2,1,10,1,1,2,6.5,0,0,1
36,0,53.4,1.7,17.7,100,156,175,1.2,854.5,1487.0,632.0,116.3,3,4,3,1,1,28.1,1.7,2,27,1,2,1,7.8,0,1,0
46,0,70.9,1.8,22.0,100,136,170,1.4,870.6,1853.0,982.0,100.6,2,3,4,3,0,27.1,2.4,2,10,2,2,0,6.7,0,2,1
41,0,65.5,1.7,23.2,100,131,157,1.9,1102.0,1933.0,831.0,95.3,3,4,3,0,2,19.5,2.7,3,43,2,0,1,6.1,0,2,5
56,0,55.0,1.5,23.8,100,124,139,1.9,1041.2,1627.0,586.0,87.6,0,5,1,1,1,15.9,2.7,3,35,2,2,3,7.4,0,0,3
45,1,45.0,1.8,14.6,100,162,184,1.5,1210.1,1435.0,225.0,104.2,0,3,3,2,2,29.2,3.6,2,25,1,2,3,8.2,0,0,5
41,1,73.6,1.6,27.5,100,134,149,0.5,350.4,2438.0,2088.0,163.6,2,3,5,2,2,26.3,3.2,1,4,1,2,1,6.8,0,1,5
35,0,58.4,1.8,17.6,100,147,166,1.6,1211.3,1784.0,573.0,93.3,2,4,4,1,2,19.8,2.7,3,27,0,2,0,7.9,0,0,2
49,1,81.7,1.8,24.7,100,124,144,2.0,1229.2,2582.0,1353.0,149.0,3,5,3,1,0,13.4,3.5,3,53,2,0,3,7.9,0,0,5
41,1,64.9,2.0,15.7,100,127,144,1.4,891.9,2082.0,1190.0,119.9,3,4,3,2,0,28.0,3.4,2,27,0,2,1,7.0,0,0,0
22,0,40.1,1.6,16.3,95,121,150,1.5,879.9,1200.0,320.0,87.0,1,4,3,3,0,30.5,2.1,2,20,1,2,1,5.9,0,0,2
32,1,103.5,1.7,38.0,100,142,161,0.6,427.5,2806.0,2378.0,185.3,0,3,5,3,2,26.7,2.9,1,6,1,2,3,6.8,0,0,2
29,1,121.8,2.0,30.2,100,160,188,1.2,1069.4,3275.0,2206.0,184.8,0,4,3,0,2,27.7,3.3,2,10,2,0,2,7.8,0,0,4
52,0,52.8,1.7,17.6,100,156,188,1.4,952.1,1512.0,560.0,91.3,2,3,3,0,2,32.2,1.8,2,33,1,2,1,6.6,0,0,3
45,1,79.8,1.6,31.5,100,140,170,1.2,789.0,2740.0,1951.0,182.1,0,4,3,2,1,30.2,2.2,2,16,2,0,0,5.1,0,0,5
41,1,73.6,1.6,28.7,100,135,155,1.1,709.1,1737.0,1028.0,177.0,2,4,3,3,2,24.7,3.5,2,19,2,1,1,7.9,0,1,3
56,1,82.1,1.9,23.5,100,123,151,1.5,930.1,1970.0,1040.0,143.8,3,5,2,3,1,13.4,3.4,3,34,1,2,0,7.6,0,0,1
31,0,54.7,1.8,17.3,100,132,154,1.2,807.2,1802.0,995.0,125.6,2,4,3,2,2,27.9,1.8,2,14,0,0,1,6.1,1,0,5
38,0,54.7,1.6,22.8,100,140,161,1.2,849.7,1734.0,884.0,102.4,3,4,3,0,2,28.8,1.9,2,29,1,2,0,7.1,0,0,3
59,1,54.3,1.7,18.0,100,135,157,1.5,994.4,1582.0,588.0,85.6,2,4,3,0,2,21.2,2.8,2,15,1,0,0,6.8,1,1,5
36,1,105.9,1.9,29.3,100,166,193,0.5,508.7,2516.0,2007.0,169.1,0,2,4,3,2,26.3,3.1,1,6,0,1,0,6.9,0,2,3
18,1,56.7,1.9,16.4,100,137,157,0.6,452.0,1731.0,1279.0,86.5,0,3,5,0,1,23.6,3.7,1,11,2,0,1,4.6,0,0,4
43,1,73.0,1.9,21.3,100,142,174,1.2,803.4,2383.0,1580.0,138.1,0,3,4,2,0,29.6,3.2,1,9,1,1,0,6.1,0,0,5
42,0,60.3,1.7,20.0,100,142,158,1.8,1131.5,2056.0,924.0,110.4,3,5,3,2,1,16.1,2.7,3,60,0,1,3,4.4,0,0,1
42,1,74.9,1.6,29.1,100,135,157,1.0,708.3,1620.0,912.0,101.9,2,4,3,3,2,25.2,3.5,2,15,1,0,3,7.9,0,0,3
49,0,63.1,1.7,20.6,100,166,191,1.2,922.4,1688.0,766.0,90.7,2,4,3,3,2,25.4,2.2,2,25,0,2,0,7.5,0,1,5
22,1,45.5,1.8,14.8,100,138,153,1.1,781.6,1556.0,774.0,95.0,1,3,4,2,0,20.4,2.4,1,6,1,1,0,8.3,0,0,5
20,0,51.8,1.6,20.7,100,168,188,0.5,405.6,1237.0,831.0,70.6,3,2,5,3,1,29.6,1.7,1,4,1,1,0,6.5,0,0,1
54,0,65.3,1.5,27.5,100,120,150,1.7,931.4,1523.0,592.0,114.7,3,4,2,3,0,16.7,2.7,3,47,1,0,0,7.3,0,1,5
59,1,108.6,1.9,30.6,100,155,189,1.5,1158.1,3185.0,2027.0,166.8,3,3,4,0,0,26.2,2.3,2,28,1,0,1,6.9,0,1,2
18,0,50.5,1.7,17.9,100,144,170,1.2,872.2,1394.0,522.0,91.0,3,3,4,0,2,31.0,2.1,2,26,0,1,0,7.0,0,0,4
34,1,52.0,1.8,16.1,100,130,155,1.4,985.8,1577.0,591.0,72.0,2,4,3,0,2,22.1,2.7,2,15,0,2,2,6.6,0,0,5
32,1,96.0,2.0,25.5,100,137,161,1.4,1018.2,3006.0,1988.0,165.7,1,3,4,0,3,24.8,3.4,2,27,1,1,0,7.8,1,1,5
19,0,64.8,1.5,28.2,100,131,148,1.2,813.8,2033.0,1219.0,138.0,0,3,4,2,0,30.9,2.4,1,11,0,2,1,7.6,1,1,3
58,0,51.3,1.7,17.5,100,124,151,1.4,782.6,1493.0,710.0,67.9,2,4,3,1,1,31.5,2.3,2,21,1,1,3,7.0,0,0,1
45,0,66.2,1.8,20.3,100,157,174,1.5,1017.2,1492.0,475.0,76.2,0,3,5,3,1,30.9,2.3,1,7,0,1,0,8.1,0,1,5
18,0,73.3,1.8,23.6,100,137,166,1.3,889.3,2219.0,1330.0,129.3,2,3,4,0,0,32.4,2.6,2,23,0,1,2,7.5,0,1,5
52,0,68.1,1.5,28.4,100,130,160,1.4,839.0,1949.0,1110.0,76.7,1,4,3,1,2,26.0,2.3,2,30,1,2,2,4.0,0,0,1
50,1,89.2,1.6,33.2,100,133,160,1.6,1041.8,2583.0,1541.0,128.6,0,4,3,1,1,11.8,3.5,3,30,1,0,3,7.7,0,0,0
53,1,86.5,1.9,23.0,100,163,194,1.8,1396.8,2926.0,1529.0,171.3,2,5,3,2,2,12.9,3.5,3,79,0,0,3,6.2,0,0,5
28,1,88.9,1.9,24.0,100,143,160,1.9,1466.2,2927.0,1461.0,139.6,0,5,2,0,1,10.7,3.5,3,76,2,1,0,7.2,0,0,1
31,0,67.2,1.7,23.0,100,137,171,1.0,697.9,1591.0,893.0,183.1,3,4,3,3,1,30.5,1.5,2,20,2,2,1,9.7,1,0,4
36,0,73.1,1.8,23.4,94,120,145,1.2,734.2,2349.0,1615.0,167.8,2,3,4,2,1,27.1,1.9,2,24,0,0,0,6.8,0,2,5
55,0,79.5,1.7,28.9,100,159,192,1.0,779.2,2157.0,1378.0,137.8,0,2,5,0,1,28.0,1.9,1,2,2,1,1,7.3,0,0,3
50,0,55.1,1.6,22.5,100,162,187,1.2,932.7,1990.0,1057.0,114.8,1,3,4,2,1,34.6,2.6,1,2,0,1,0,6.5,1,1,4
26,1,81.4,1.6,31.1,100,166,196,1.7,1600.0,2672.0,1072.0,162.7,2,4,4,2,2,14.3,3.5,3,26,1,2,0,6.1,0,1,5
28,1,89.1,1.9,25.4,100,154,171,1.6,1361.3,2654.0,1293.0,159.0,2,5,2,0,0,12.9,3.5,3,24,1,0,3,7.8,0,0,5
49,1,76.0,1.6,30.2,100,159,179,1.0,806.2,2121.0,1315.0,94.2,2,3,4,3,2,26.5,3.4,2,6,0,2,3,7.0,0,0,0
